,0,1,2,3
242,0.0091795735,0.009919811,0.010034904,0.009069797
243,0.009253915,0.011025947,0.010864858,0.01092593
244,0.010889422,0.010509759,0.00958221,0.007956132
245,0.0077671185,0.009182401,0.009355862,0.008550096
246,0.0083618425,0.010804731,0.009733114,0.009960752
247,0.009941556,0.012132071,0.011619352,0.012039594
248,0.0117815025,0.011615891,0.011317566,0.0104804635
249,0.010220341,0.0118371025,0.011393007,0.011816867
250,0.011855852,0.013238229,0.013505641,0.013524525
251,0.014011703,0.01648286,0.015618224,0.015083645
252,0.01520117,0.01655662,0.016976349,0.016568571
253,0.016241942,0.017957725,0.015995495,0.018350456
254,0.017282702,0.02039121,0.019088957,0.019464124
255,0.01951294,0.019285098,0.016976364,0.016717073
256,0.016167589,0.017146546,0.01705179,0.0174595
257,0.017580062,0.018252682,0.019013505,0.01731101
258,0.016464945,0.016261633,0.015769128,0.015974592
259,0.01587025,0.016704116,0.016674563,0.016717073
260,0.016836662,0.01950631,0.017504502,0.018795922
261,0.019066904,0.019358847,0.02044709,0.019389905
262,0.019810308,0.019727554,0.018259026,0.016865566
263,0.017431408,0.017589029,0.018485375,0.016865566
264,0.016911015,0.016704112,0.017353613,0.015677635
265,0.01639063,0.018105213,0.016674556,0.017830744
266,0.017580055,0.018031448,0.01893805,0.018127702
267,0.018174786,0.018252682,0.018636253,0.018647425
268,0.0185465,0.018916368,0.018409908,0.018944412
269,0.019289915,0.019063864,0.018334467,0.01664282
270,0.017431393,0.01972754,0.018711712,0.01998385
271,0.019958965,0.019580048,0.020447068,0.019612618
272,0.01966161,0.022234775,0.02142793,0.02258243
273,0.022189192,0.022161037,0.022257887,0.02258243
274,0.02218917,0.022234756,0.021654263,0.019835342
275,0.020405013,0.01987502,0.019409627,0.018944412
276,0.018843856,0.020759922,0.020597968,0.019612618
277,0.01966162,0.020981167,0.021277037,0.021394517
278,0.02189184,0.021792334,0.020371635,0.018573202
279,0.01869519,0.019285098,0.017957218,0.016717073
280,0.017208356,0.017883971,0.018636249,0.01805346
281,0.01847215,0.018842623,0.018560804,0.018647425
282,0.018769525,0.019801285,0.02044708,0.019538384
283,0.019884616,0.019432552,0.01923985,0.018498931
284,0.017431393,0.01884263,0.018938065,0.018350456
285,0.018026114,0.019727536,0.019843467,0.020058092
286,0.019735958,0.019727547,0.018183567,0.017533768
287,0.017580073,0.017441534,0.01765541,0.01738527
288,0.017357063,0.017146572,0.016674563,0.016791318
289,0.0174314,0.018252704,0.019164428,0.018573202
290,0.018620837,0.0186214,0.019296449,0.018721677
291,0.018918201,0.019137602,0.018108107,0.017236777
292,0.01683664,0.016482852,0.015995473,0.015529111
293,0.015275508,0.0149342865,0.014637385,0.013598759
294,0.013863005,0.013828125,0.013354696,0.012410805
295,0.012970947,0.0149342865,0.0139583275,0.0125593245
296,0.012970936,0.014786787,0.014486469,0.015083645
297,0.015424188,0.018381733,0.016146392,0.01538064
298,0.014903832,0.015450507,0.015769161,0.01441548
299,0.0141603835,0.014123108,0.014184665,0.012707803
300,0.012970943,0.013975631,0.013958324,0.012856301
301,0.011855818,0.011763349,0.012298398,0.011000156
302,0.012078863,0.012427051,0.0130529255,0.012336589
303,0.011168189,0.011910856,0.012751125,0.011742629
304,0.0117815025,0.012869507,0.011619367,0.013004798
305,0.014234733,0.015597962,0.015467331,0.014563937
306,0.014234744,0.014639322,0.014863741,0.013227537
307,0.013640005,0.0132382065,0.011770256,0.011891112
308,0.012301885,0.011984598,0.011317562,0.011668384
309,0.012524907,0.0129432455,0.013354726,0.01263357
310,0.012747914,0.013311945,0.013430163,0.012707803
311,0.012450535,0.013016958,0.012826543,0.012410805
312,0.012227528,0.012556087,0.013203811,0.012707803
313,0.0127479285,0.013975635,0.013581075,0.014266964
314,0.013788678,0.013311941,0.012147497,0.010628931
315,0.01118679,0.01132093,0.009582214,0.008104626
316,0.008473352,0.009993568,0.009733114,0.009218302
317,0.010294687,0.010141037,0.01109121,0.010406211
318,0.009997323,0.010288525,0.010563061,0.0098864995
319,0.010550417,0.010111541,0.010517787,0.008968826
320,0.009372849,0.009993542,0.010879938,0.01008546
321,0.010562319,0.010666091,0.011024822,0.010726962
322,0.010597989,0.010465499,0.011085164,0.010774463
323,0.010740746,0.010441925,0.0107833855,0.009182669
324,0.009063598,0.010583483,0.010397058,0.01073882
325,0.0114543885,0.015149601,0.012932189,0.013209701
326,0.012834158,0.012671873,0.011990573,0.011570375
327,0.011228394,0.011079028,0.01130246,0.01105956
328,0.011394918,0.011881348,0.012352731,0.010691311
329,0.007219963,0.008707494,0.008731119,0.008362986
330,0.008528367,0.008813694,0.009612396,0.009182669
331,0.009253938,0.009521626,0.010469522,0.008956969
332,0.009598862,0.011173435,0.010336708,0.00959843
333,0.010134093,0.010371096,0.010819569,0.009135116
334,0.009301487,0.009993546,0.010710932,0.010311168
335,0.010360133,0.010300349,0.011688806,0.010453761
336,0.010443356,0.0102531165,0.011230029,0.009693451
337,0.009051703,0.01031211,0.01030048,0.010251768
338,0.010027062,0.009698585,0.0103487745,0.00890943
339,0.009253927,0.008860886,0.00967275,0.008945078
340,0.008790042,0.008766491,0.010131493,0.008992597
341,0.010455269,0.011515606,0.012026805,0.0103349425
342,0.01049095,0.010583498,0.011435267,0.009800378
343,0.009848651,0.0103475265,0.011362843,0.010536894
344,0.010550428,0.010583501,0.011459418,0.009871654
345,0.009884343,0.010465525,0.010735102,0.010584421
346,0.010609902,0.010701492,0.012219962,0.010762602
347,0.01083589,0.0128252655,0.011749137,0.010144874
348,0.010312539,0.011244237,0.011712931,0.011629783
349,0.0118112415,0.0129196495,0.013451304,0.012651391
350,0.012655754,0.012235329,0.013004642,0.011415955
351,0.011585258,0.012140948,0.012871858,0.012544494
352,0.012655739,0.012435894,0.013499584,0.012306884
353,0.012453526,0.011999335,0.012871832,0.011332784
354,0.010859668,0.01217632,0.012388956,0.011938632
355,0.011751767,0.013993338,0.0130529255,0.0138630755
356,0.014261503,0.014453486,0.013958331,0.01370864
357,0.013952248,0.013474196,0.014622293,0.013364147
358,0.013476439,0.01471303,0.015213799,0.014860898
359,0.014963269,0.014512476,0.015901927,0.014563937
360,0.014475606,0.015940133,0.015950222,0.016345829
361,0.016307354,0.015845738,0.017193642,0.015621193
362,0.01560558,0.015114218,0.016517606,0.014884684
363,0.014761079,0.015244011,0.01610716,0.01566872
364,0.015653156,0.016187903,0.017278146,0.015739989
365,0.015676953,0.015303001,0.016903918,0.015656836
366,0.015712649,0.015774969,0.016867716,0.015751883
367,0.016009994,0.017780736,0.017688598,0.017628789
368,0.018020172,0.0182173,0.019813288,0.018068328
369,0.01811535,0.018665675,0.019934032,0.018258415
370,0.018305607,0.019491535,0.020102993,0.019458164
371,0.019150134,0.01863024,0.018666435,0.017438713
372,0.017603878,0.017131824,0.017990422,0.01747438
373,0.016878288,0.016624454,0.016952198,0.015561797
374,0.015676953,0.016423885,0.016010586,0.014837172
375,0.015141714,0.017898746,0.016916007,0.017664447
376,0.017342173,0.017957717,0.017579947,0.016440865
377,0.016699865,0.018016707,0.017579943,0.017937642
378,0.01778227,0.018193692,0.01896824,0.017700057
379,0.017223235,0.01689583,0.018183555,0.016702205
380,0.016735561,0.016600862,0.017447159,0.01564496
381,0.01567695,0.017049216,0.016831487,0.017486237
382,0.017199438,0.017662741,0.018606067,0.01716549
383,0.017068591,0.017426766,0.018750932,0.017759446
384,0.018186692,0.018783644,0.01939077,0.018876113
385,0.018888447,0.018842615,0.019994352,0.018840455
386,0.018936023,0.02008148,0.020718671,0.020503543
387,0.020315781,0.019786507,0.021491282,0.020147163
388,0.020054154,0.019550577,0.021310247,0.019470096
389,0.019756757,0.019987103,0.021274,0.019873958
390,0.019851912,0.020199481,0.021684453,0.020313486
391,0.020113602,0.020258483,0.021406796,0.019576985
392,0.019399919,0.019137587,0.018557783,0.017557506
393,0.017734688,0.017438564,0.018497415,0.017308038
394,0.017354079,0.017391384,0.018147346,0.017771345
395,0.017520603,0.017320592,0.018123202,0.016797248
396,0.017270815,0.018028513,0.018956166,0.017628789
397,0.017936908,0.019290987,0.01974086,0.018781077
398,0.018983629,0.019255593,0.019475278,0.017830744
399,0.018353228,0.018842641,0.0201151,0.019196864
400,0.019352354,0.019243788,0.020610042,0.018733557
401,0.018828992,0.018358883,0.01849743,0.017094225
402,0.017128088,0.01766276,0.01866645,0.017723832
403,0.017698996,0.018724632,0.018907864,0.017735686
404,0.016806923,0.016836837,0.017097067,0.016238917
405,0.016128946,0.015904743,0.015998516,0.015134156
406,0.01522496,0.015609764,0.016698692,0.015989456
407,0.015914842,0.016553674,0.01724194,0.016369592
408,0.01647389,0.016246907,0.01649347,0.0148015395
409,0.014130656,0.015173208,0.015769135,0.015621193
410,0.015201174,0.015019834,0.015720855,0.01445704
411,0.014439929,0.0153738,0.016191669,0.015431136
412,0.015891038,0.015621554,0.014863722,0.013601713
413,0.01395224,0.013485983,0.012751117,0.013815545
414,0.01388089,0.013957951,0.014851678,0.013494823
415,0.013666779,0.014005136,0.014260132,0.014183812
416,0.014130667,0.014536083,0.015696712,0.014516436
417,0.01498707,0.014547884,0.015950225,0.014825296
418,0.01496328,0.0148310475,0.015165538,0.01377992
419,0.013654884,0.013651174,0.013475444,0.012651391
420,0.012334604,0.013214629,0.013427168,0.012081195
421,0.012287024,0.013533194,0.013656534,0.012378175
422,0.012703314,0.012412291,0.012147505,0.011843588
423,0.011038084,0.011291407,0.009757236,0.009242039
424,0.008778147,0.008341737,0.009262305,0.007982861
425,0.0075886883,0.008329932,0.009250216,0.008232314
426,0.0065895505,0.0070438683,0.0070289597,0.005832713
427,0.006018605,0.0063241348,0.0068478733,0.00601089
428,0.006244596,0.0076337904,0.0058700256,0.005428802
429,0.0051027425,0.0056516156,0.0061356314,0.0050962046
430,0.003247194,0.0053566396,0.004699044,0.0047279373
431,0.0053287446,0.007893387,0.0068358146,0.007436417
432,0.0074697547,0.007999577,0.008067165,0.0074482933
433,0.00794553,0.008200146,0.009286441,0.007638354
434,0.0076362677,0.007456824,0.008224096,0.0076264776
435,0.0076481774,0.009521622,0.009141587,0.009883545
436,0.009586979,0.009368237,0.010034919,0.0095152855
437,0.009491812,0.009592399,0.010674726,0.009800378
438,0.00967022,0.010866661,0.01102481,0.010905135
439,0.011133242,0.010819461,0.010988593,0.009479631
440,0.0093847625,0.00940362,0.010554008,0.009657823
441,0.00931339,0.0095452,0.00949166,0.008077886
442,0.008385625,0.008023173,0.008646622,0.007483933
443,0.007648155,0.009757571,0.00906913,0.010109223
444,0.011930186,0.01271908,0.013427164,0.013067171
445,0.012477312,0.013061218,0.013958316,0.013209701
446,0.012810368,0.012943238,0.014066968,0.012888964
447,0.013405103,0.013887148,0.014924094,0.014183812
448,0.014380444,0.014418088,0.014561929,0.012793932
449,0.012750894,0.012294307,0.013366785,0.012663264
450,0.012584381,0.013651177,0.013777249,0.014041264
451,0.013535924,0.013993323,0.015020661,0.013981849
452,0.014202032,0.015008032,0.015443195,0.0144214
453,0.014594536,0.014701251,0.015829485,0.014872789
454,0.014023606,0.014949035,0.014682651,0.015395489
455,0.014963284,0.015361998,0.016155452,0.015775632
456,0.015189283,0.014713068,0.015081037,0.013328511
457,0.013024472,0.0129078515,0.013354722,0.012223735
458,0.012405954,0.013143815,0.014139406,0.012580108
459,0.012822285,0.014654085,0.013716903,0.014468927
460,0.014463704,0.01518501,0.01605887,0.015395489
461,0.01567696,0.016836848,0.017410953,0.016428996
462,0.016176526,0.017025623,0.017133292,0.017296173
463,0.017199446,0.017072812,0.017712746,0.01678536
464,0.017675247,0.018748257,0.019475289,0.018317804
465,0.018020172,0.01858306,0.019765008,0.018781077
466,0.018412668,0.018358864,0.019028585,0.018020786
467,0.018757608,0.01846505,0.019873627,0.018804815
468,0.019043088,0.01924378,0.020489316,0.018864222
469,0.018769532,0.018547673,0.019716721,0.01823464
470,0.018698137,0.018417861,0.018750932,0.017688174
471,0.01803206,0.01825269,0.019523557,0.018614765
472,0.018067751,0.018146507,0.018787164,0.017296173
473,0.017163787,0.016718876,0.017640334,0.016203303
474,0.016247876,0.01737957,0.018038679,0.017688174
475,0.018008273,0.01822909,0.019595984,0.01853161
476,0.018400807,0.0183471,0.01930628,0.018317804
477,0.018162906,0.017650958,0.017990403,0.016179524
478,0.01642631,0.01660087,0.017736897,0.016654696
479,0.01656906,0.016919453,0.01770069,0.016203303
480,0.01597431,0.01630589,0.017072927,0.0154192485
481,0.015819672,0.01589293,0.017410934,0.016322061
482,0.01678316,0.018842649,0.018581957,0.0192919
483,0.018912256,0.018394276,0.018919956,0.018092085
484,0.018162891,0.01860664,0.019752912,0.018816702
485,0.018757626,0.018417872,0.019644275,0.017997041
486,0.018246155,0.017780732,0.018424995,0.016737845
487,0.01673555,0.017308779,0.017881744,0.016048841
488,0.016224086,0.017367773,0.017278139,0.017034817
489,0.017365973,0.017603766,0.019161403,0.0178545
490,0.017948788,0.01785152,0.01939075,0.018127702
491,0.018365122,0.018972434,0.020175468,0.019113712
492,0.019197717,0.019078601,0.019994367,0.019089933
493,0.01912633,0.019810103,0.02083939,0.019327492
494,0.019376118,0.01995169,0.020839393,0.019434411
495,0.019423723,0.019751143,0.021261942,0.019992761
496,0.020149294,0.020140503,0.021672398,0.019921493
497,0.020018455,0.020246696,0.021430958,0.020087805
498,0.020232528,0.021048982,0.021877598,0.021323215
499,0.021160297,0.020801209,0.02225183,0.020360999
500,0.020196855,0.019998904,0.020211663,0.020444166
501,0.020387162,0.020600636,0.021829315,0.020907447
502,0.021029476,0.020624239,0.022396713,0.020848062
503,0.020601247,0.020364642,0.02162407,0.020052124
504,0.020125482,0.02010509,0.021672376,0.020408522
505,0.020494238,0.020022519,0.021732759,0.020087805
506,0.02061316,0.020376459,0.022167332,0.020741142
507,0.020791572,0.020293865,0.020960122,0.01954133
508,0.01935234,0.019491546,0.020597957,0.018828578
509,0.01900741,0.018866226,0.02027202,0.01853161
510,0.018543534,0.018170107,0.019366626,0.017510004
511,0.01768713,0.01885444,0.019499425,0.01913746
512,0.018484056,0.018937025,0.019994374,0.018638529
513,0.018888481,0.019408986,0.020428978,0.0192919
514,0.01936426,0.020211302,0.021117087,0.020693649
515,0.020553712,0.02061246,0.02198628,0.020206597
516,0.020303886,0.020022482,0.021467142,0.020147163
517,0.020351496,0.021119796,0.021720678,0.01990961
518,0.020113591,0.020388264,0.02104463,0.01939879
519,0.019483194,0.021450162,0.02121365,0.021810282
520,0.021921556,0.021815911,0.023302112,0.022285443
521,0.021957245,0.021638934,0.023012385,0.021406382
522,0.021386307,0.021650732,0.022529498,0.02091933
523,0.02095808,0.020966373,0.022589836,0.021180652
524,0.02114842,0.020671438,0.02258987,0.020800546
525,0.021041349,0.021568127,0.021937951,0.020075891
526,0.01997086,0.01978653,0.020839412,0.020004638
527,0.01991139,0.02065964,0.021612026,0.021073762
528,0.020684533,0.020577043,0.021636166,0.020444166
